T2024_04_09__164712_725,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164712_850,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164712_976,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164713_101,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164713_226,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164713_351,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164713_476,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164713_602,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164713_727,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164713_852,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164713_977,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164714_102,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164714_228,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164714_353,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164714_478,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164714_603,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164714_729,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164714_854,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164714_979,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164715_104,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164715_229,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164715_355,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164715_480,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164715_605,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164715_730,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164715_856,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164715_981,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164716_106,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164716_231,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164716_356,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164716_482,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164716_607,user,41,129,5,na,na,na,3,na,21,0,na,na,na
T2024_04_09__164716_732,user,41,129,5,na,na,na,3,na,22,0,na,na,na
T2024_04_09__164716_857,user,41,129,5,na,na,na,3,na,22,0,na,na,na
